2019, OAK, AL, 20, 60, 53, 14, 13, 5, 0, 4, 8, 6, 16, 0, 0, 1, .245, .333, .566, .899, 
2020, OAK, AL, 23, 68, 56, 8, 13, 3, 0, 2, 4, 12, 18, 0, 0, 0, .232, .368, .393, .760, 
2 Seasons, 43, 128, 109, 22, 26, 8, 0, 6, 12, 18, 34, 0, 0, 1, .239, .352, .477, .829, 
2019, OAK, AL, 60, 30, 29, 0, 0, .273, 9, 3, 7, 257, 4.283, .267, .067, .375, .321, .321, 0, 
2020, OAK, AL, 68, 22, 29, 0, 0, .306, 5, 4, 8, 293, 4.309, .265, .029, .667, .161, .161, 0, 
128, 52, 58, 0, 0, .290, 14, 7, 15, 550, 4.297, .266, .047, .529, .239, .239, 0, 
