Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2013, CWS, AL, 21, 71, 69, 7, 18, 4, 0, 2, 7, 1, 22, 2, 2, 0, .261, .268, .406, .673, 71, 28, 33, 0, 1, .348, 6, 1, 11, 263, 3.704, .310, .028, .045, .145, .145, 0
2014, CWS, AL, 64, 255, 231, 30, 54, 10, 2, 6, 28, 21, 70, 3, 0, 1, .234, .300, .372, .673, 255, 86, 83, 2, 0, .310, 18, 6, 32, 1078, 4.227, .275, .024, .300, .139, .139, 1
2015, OAK, AL, 155, 601, 556, 65, 143, 23, 7, 15, 45, 42, 132, 11, 5, 1, .257, .310, .405, .715, 601, 225, 272, 1, 1, .312, 45, 16, 79, 2369, 3.942, .220, .025, .318, .147, .147, 0
2016, OAK, AL, 159, 621, 568, 72, 135, 27, 2, 27, 75, 51, 139, 10, 2, 0, .238, .300, .435, .735, 621, 247, 214, 1, 1, .268, 56, 12, 74, 2586, 4.164, .224, .043, .367, .197, .197, 0
2017, OAK, AL, 85, 386, 342, 53, 85, 19, 1, 10, 40, 38, 85, 12, 1, 2, .249, .325, .398, .722, 386, 136, 128, 1, 3, .300, 30, 3, 44, 1592, 4.124, .220, .026, .447, .149, .149, 0
2018, OAK, AL, 159, 703, 632, 89, 161, 35, 2, 15, 70, 61, 131, 14, 6, 1, .255, .318, .388, .706, 703, 245, 219, 2, 7, .296, 52, 12, 92, 2881, 4.098, .186, .021, .466, .133, .133, 1
2019, OAK, AL, 162, 747, 657, 123, 187, 43, 7, 33, 92, 87, 102, 10, 8, 2, .285, .369, .522, .892, 747, 343, 176, 0, 1, .294, 83, 11, 78, 2965, 3.969, .137, .044, .853, .237, .237, 0
2020, OAK, AL, 37, 169, 154, 21, 34, 5, 1, 5, 12, 15, 36, 3, 0, 0, .221, .290, .364, .654, 169, 56, 76, 0, 0, .257, 11, 3, 28, 697, 4.124, .213, .030, .417, .143, .143, 1
8 Seasons, 841, 3548, 3205, 458, 815, 165, 22, 113, 369, 315, 717, 65, 24, 7, .254, .321, .425, .746, 3548, 1363, 1199, 7, 14, .294, 300, 64, 437, 14408, 4.061, .202, .032, .439, .171, .171, 3
