2016, OAK, AL, 11, 28, 21, 3, 2, 1, 0, 0, 0, 7, 4, 0, 0, 0, .095, .321, .143, .464, 
2017, OAK, AL, 59, 216, 189, 33, 49, 2, 0, 24, 45, 22, 60, 0, 0, 5, .259, .352, .651, 1.003, 
2018, OAK, AL, 162, 660, 580, 85, 143, 33, 0, 29, 84, 70, 163, 2, 1, 8, .247, .335, .453, .788, 
2019, OAK, AL, 127, 547, 483, 73, 129, 26, 0, 36, 91, 51, 138, 0, 0, 12, .267, .351, .545, .896, 
2020, OAK, AL, 34, 146, 124, 20, 21, 2, 0, 10, 22, 22, 41, 0, 0, 0, .169, .295, .427, .722, 
5 Seasons, 393, 1597, 1397, 214, 344, 64, 0, 99, 242, 172, 406, 2, 1, 25, .246, .339, .505, .843, 
2016, OAK, AL, 28, 3, 4, 0, 0, .118, 1, 1, 1, 106, 3.786, .143, .000, 1.750, .048, .048, 0, 
2017, OAK, AL, 216, 123, 94, 0, 0, .238, 26, 6, 32, 914, 4.231, .278, .111, .367, .392, .392, 0, 
2018, OAK, AL, 660, 263, 277, 0, 2, .292, 62, 13, 79, 2844, 4.309, .247, .044, .429, .207, .207, 2, 
2019, OAK, AL, 547, 263, 203, 0, 1, .300, 62, 11, 87, 2288, 4.183, .252, .066, .370, .277, .277, 1, 
2020, OAK, AL, 146, 53, 74, 0, 0, .151, 12, 2, 20, 587, 4.021, .281, .068, .537, .258, .258, 1, 
1597, 705, 652, 0, 3, .274, 163, 33, 219, 6739, 4.220, .254, .062, .424, .258, .258, 4, 
