2017, NYY, AL, 5, 8, 7, 0, 4, 2, 0, 0, 4, 1, 0, 1, 0, 0, .571, .625, .857, 1.482, 
2018, NYY, AL, 149, 606, 573, 83, 170, 47, 2, 27, 92, 25, 97, 2, 1, 4, .297, .328, .527, .855, 
2019, NYY, AL, 12, 49, 47, 1, 6, 0, 0, 0, 1, 1, 11, 0, 0, 0, .128, .143, .128, .270, 
2020, NYY, AL, 8, 22, 21, 1, 2, 0, 0, 0, 0, 1, 4, 0, 0, 0, .095, .136, .095, .232, 
4 Seasons, 174, 685, 648, 85, 182, 49, 2, 27, 97, 28, 112, 3, 1, 4, .281, .312, .488, .800, 
2017, NYY, AL, 8, 6, 2, 0, 0, .571, 2, 0, 2, 35, 4.375, .000, .000, .---, .286, .286, 0, 
2018, NYY, AL, 606, 302, 236, 0, 4, .316, 76, 9, 98, 2135, 3.523, .160, .045, .258, .230, .230, 1, 
2019, NYY, AL, 49, 6, 27, 0, 1, .162, 0, 4, 14, 175, 3.571, .224, .000, .091, .000, .000, 0, 
2020, NYY, AL, 22, 2, 15, 0, 0, .118, 0, 1, 3, 74, 3.364, .182, .000, .250, .000, .000, 0, 
685, 316, 280, 0, 5, .302, 78, 14, 117, 2419, 3.531, .164, .039, .250, .207, .207, 1, 
