2013, MIN, AL, 81, 313, 281, 37, 54, 11, 3, 8, 27, 24, 84, 9, 3, 2, .192, .259, .338, .597, 
2014, MIN, AL, 69, 225, 186, 22, 40, 8, 0, 1, 18, 36, 56, 4, 3, 0, .215, .341, .274, .615, 
2015, MIN, AL, 97, 390, 352, 48, 90, 11, 3, 11, 33, 34, 66, 13, 3, 2, .256, .323, .398, .721, 
2016, NYY, AL, 123, 361, 327, 32, 71, 13, 1, 8, 31, 30, 68, 3, 4, 0, .217, .281, .336, .617, 
2017, NYY, AL, 88, 361, 301, 54, 80, 18, 0, 15, 52, 51, 67, 10, 5, 3, .266, .372, .475, .847, 
2018, NYY, AL, 137, 581, 480, 90, 119, 18, 3, 27, 79, 90, 111, 11, 2, 3, .248, .366, .467, .833, 
2019, NYY, AL, 59, 255, 221, 41, 52, 10, 0, 12, 36, 31, 72, 1, 2, 0, .235, .325, .443, .769, 
2020, NYY, AL, 31, 115, 94, 13, 20, 7, 1, 3, 10, 21, 22, 0, 0, 0, .213, .357, .404, .761, 
8 Seasons, 685, 2601, 2242, 337, 526, 96, 11, 85, 286, 317, 546, 51, 22, 10, .235, .329, .401, .730, 
2013, MIN, AL, 313, 95, 137, 4, 2, .241, 22, 0, 41, 1271, 4.061, .268, .026, .286, .146, .146, 0, 
2014, MIN, AL, 225, 51, 83, 2, 1, .300, 9, 2, 29, 952, 4.231, .249, .004, .643, .059, .059, 2, 
2015, MIN, AL, 390, 140, 135, 0, 2, .285, 25, 6, 41, 1510, 3.872, .169, .028, .515, .142, .142, 0, 
2016, NYY, AL, 361, 110, 137, 1, 3, .248, 22, 7, 54, 1381, 3.825, .188, .022, .441, .119, .119, 0, 
2017, NYY, AL, 361, 143, 131, 1, 5, .290, 33, 8, 59, 1483, 4.108, .186, .042, .761, .209, .209, 0, 
2018, NYY, AL, 581, 224, 188, 2, 6, .264, 48, 1, 73, 2487, 4.281, .191, .046, .811, .219, .219, 1, 
2019, NYY, AL, 255, 98, 109, 0, 3, .286, 22, 2, 38, 1071, 4.200, .282, .047, .431, .208, .208, 0, 
2020, NYY, AL, 115, 38, 34, 0, 0, .246, 11, 1, 17, 492, 4.278, .191, .026, .955, .191, .191, 0, 
2601, 899, 954, 10, 22, .270, 192, 27, 352, 10647, 4.093, .210, .033, .581, .166, .166, 3, 
