Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, NYY, AL, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, .000, .000, .000, .000, 2, 0, 1, 0, 0, .000, 0, 0, 1, 8, 4.000, .500, .000, .---, .000, .000, 0
2016, NYY, AL, 53, 229, 201, 34, 60, 12, 0, 20, 42, 24, 57, 1, 0, 2, .299, .376, .657, 1.032, 229, 132, 90, 0, 2, .317, 32, 5, 29, 941, 4.109, .249, .087, .421, .358, .358, 0
2017, NYY, AL, 122, 525, 471, 79, 131, 20, 0, 33, 90, 40, 120, 2, 1, 10, .278, .345, .531, .876, 525, 250, 224, 0, 4, .304, 53, 9, 85, 2031, 3.869, .229, .063, .333, .253, .253, 0
2018, NYY, AL, 89, 374, 323, 51, 60, 17, 0, 18, 53, 46, 94, 1, 0, 3, .186, .291, .406, .697, 374, 131, 164, 0, 2, .197, 35, 10, 52, 1531, 4.094, .251, .048, .489, .220, .220, 1
2019, NYY, AL, 106, 446, 396, 62, 92, 12, 1, 34, 77, 40, 125, 0, 1, 9, .232, .316, .525, .841, 446, 208, 194, 0, 1, .244, 47, 3, 48, 1879, 4.213, .280, .076, .320, .293, .293, 0
2020, NYY, AL, 36, 126, 110, 10, 13, 1, 0, 7, 15, 13, 52, 0, 0, 3, .118, .230, .318, .548, 126, 35, 66, 0, 0, .118, 8, 2, 7, 558, 4.429, .413, .056, .250, .200, .200, 0
6 Seasons, 407, 1701, 1502, 236, 356, 62, 1, 112, 277, 163, 448, 4, 2, 27, .237, .321, .503, .824, 1701, 756, 738, 0, 9, .257, 175, 29, 222, 6941, 4.081, .263, .066, .364, .266, .266, 1
