2017, COL, NL, 31, 32, 27, 2, 6, 0, 1, 0, 2, 5, 10, 1, 2, 0, .222, .344, .296, .640, 32, 8, 7, 0, 0, .353, 1, 1, 2, 143, 4.469, .313, .000, .500, .074, .074, 0, 
2018, COL, NL, 21, 37, 32, 5, 3, 1, 0, 0, 0, 4, 15, 1, 0, 0, .094, .194, .125, .319, 37, 4, 22, 1, 0, .176, 1, 0, 3, 154, 4.162, .405, .000, .267, .031, .031, 0, 
2019, NYY, AL, 87, 296, 260, 46, 72, 18, 1, 13, 47, 34, 71, 6, 0, 1, .277, .361, .504, .865, 296, 131, 107, 0, 1, .333, 32, 9, 32, 1288, 4.351, .240, .044, .479, .227, .227, 0, 
2020, NYY, AL, 31, 92, 78, 13, 19, 5, 0, 0, 9, 13, 24, 5, 0, 1, .244, .359, .308, .666, 92, 24, 38, 0, 0, .352, 5, 3, 13, 382, 4.152, .261, .000, .542, .064, .064, 0, 
4 Seasons, 170, 457, 397, 66, 100, 24, 2, 13, 58, 56, 120, 13, 2, 2, .252, .346, .421, .767, 457, 167, 174, 1, 1, .328, 39, 13, 50, 1967, 4.304, .263, .028, .467, .169, .169, 0, 
