Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2020, PIT, NL, 8, 28, 25, 5, 9, 1, 2, 1, 3, 3, 8, 0, 0, 0, .360, .429, .680, 1.109, 28, 17, 11, 0, 0, .500, 4, 1, 4, 115, 4.107, .286, .036, .375, .320, .320, 0
1 Season, 7, 27, 24, 5, 8, 1, 2, 1, 3, 3, 8, 0, 0, 0, .333, .407, .667, 1.074, 27, 16, 11, 0, 0, .467, 4, 1, 4, 109, 4.037, .296, .037, .375, .333, .333, 0
