Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, Season, Tm, LG, PA, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, CLE, AL, 21, 17, 16, 2, 5, 0, 0, 0, 0, 1, 8, 0, 1, 0, .313, .353, .313, .665, 17, 5, 9, 0, 0, .625, 0, 0, 1, 60, 3.529, .471, .000, .125, .000, .000, 0
2017, CLE, AL, 60, 115, 110, 18, 28, 6, 0, 4, 11, 3, 37, 1, 2, 0, .255, .272, .418, .690, 115, 46, 54, 1, 1, .343, 10, 1, 10, 456, 3.965, .322, .035, .081, .164, .164, 0
2018, CLE, AL, 81, 143, 136, 17, 36, 10, 1, 1, 16, 5, 34, 3, 0, 2, .265, .301, .375, .676, 143, 51, 59, 0, 0, .347, 12, 0, 8, 510, 3.566, .238, .007, .147, .110, .110, 0
2019, PIT, NL, 53, 156, 142, 15, 36, 4, 1, 1, 6, 9, 37, 4, 1, 1, .254, .301, .317, .618, 156, 45, 67, 3, 1, .333, 6, 5, 26, 529, 3.391, .237, .006, .243, .063, .063, 0
2020, PIT, NL, 34, 136, 126, 12, 34, 10, 1, 3, 19, 6, 30, 0, 3, 0, .270, .296, .437, .733, 136, 55, 41, 1, 3, .323, 14, 2, 22, 459, 3.375, .221, .022, .200, .167, .167, 1
5 Seasons, 248, 563, 526, 64, 139, 30, 3, 9, 52, 24, 145, 8, 7, 3, .264, .297, .384, .682, 563, 202, 228, 5, 5, .345, 42, 8, 67, 2002, 3.556, .258, .016, .166, .120, .120, 1
