2019, PIT, NL, 20, 40, 36, 5, 9, 2, 0, 0, 2, 4, 10, 2, 0, 0, .250, .325, .306, .631, 
2020, PIT, NL, 2, 7, 6, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, .000, .143, .000, .143, 
2 Seasons, 22, 47, 42, 6, 9, 2, 0, 0, 2, 5, 12, 2, 0, 0, .214, .298, .262, .560, 
2019, PIT, NL, 40, 11, 11, 0, 0, .346, 2, 0, 4, 173, 4.325, .250, .000, .400, .056, .056, 0, 
2020, PIT, NL, 7, 0, 2, 0, 0, .000, 0, 0, 1, 32, 4.571, .286, .000, .500, .000, .000, 0, 
47, 11, 13, 0, 0, .300, 2, 0, 5, 205, 4.362, .255, .000, .417, .048, .048, 0, 
