Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, PIT, NL, 66, 160, 146, 21, 44, 8, 1, 2, 11, 12, 26, 4, 1, 1, .301, .356, .411, .767, 60, 50, 0, 1, .353, 11, 0, 18, 625, 3.906, .163, .013, .462, .110, .110, 0
2017, PIT, NL, 121, 454, 406, 55, 112, 20, 6, 6, 53, 36, 57, 9, 5, 8, .276, .344, .399, .743, 162, 125, 1, 3, .306, 32, 9, 50, 1756, 3.868, .126, .013, .632, .123, .123, 2
2018, PIT, NL, 113, 352, 318, 52, 88, 23, 2, 10, 35, 29, 53, 1, 3, 3, .277, .342, .456, .798, 145, 85, 1, 1, .305, 35, 3, 31, 1363, 3.872, .151, .028, .547, .179, .179, 1
2019, PIT, NL, 152, 608, 554, 80, 154, 33, 7, 10, 50, 40, 75, 5, 5, 9, .278, .336, .417, .753, 231, 181, 4, 1, .306, 50, 6, 72, 2302, 3.786, .123, .016, .533, .139, .139, 0
2020, PIT, NL, 41, 166, 152, 13, 35, 3, 0, 4, 15, 12, 30, 1, 3, 2, .230, .295, .329, .624, 50, 55, 0, 0, .263, 7, 1, 20, 656, 3.952, .181, .024, .400, .099, .099, 0
5 Seasons, 492, 1736, 1572, 221, 433, 87, 16, 32, 164, 129, 238, 20, 17, 23, .275, .338, .412, .750, 1736, 648, 492, 6, 6, .307, 135, 19, 191, 6687, 3.852, .137, .018, .542, .137, .137, 3
