Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2018, PIT, NL, 31, 97, 91, 7, 19, 2, 0, 0, 6, 4, 23, 0, 1, 1, .209, .247, .231, .478, 21, 41, 0, 1, .275, 2, 2, 11, 329, 3.392, .237, .000, .174, .022, .022, 0
2019, PIT, NL, 130, 531, 493, 61, 152, 20, 6, 12, 64, 28, 62, 16, 8, 7, .308, .353, .446, .800, 220, 197, 2, 1, .333, 38, 5, 62, 1882, 3.544, .117, .023, .452, .138, .138, 4
2020, PIT, NL, 34, 140, 128, 11, 30, 5, 0, 1, 9, 10, 17, 0, 1, 0, .234, .288, .297, .585, 38, 52, 1, 1, .261, 6, 1, 22, 531, 3.793, .121, .007, .588, .063, .063, 2
3 Seasons, 194, 763, 709, 79, 201, 27, 6, 13, 79, 40, 102, 16, 10, 8, .283, .328, .394, .721, 763, 279, 290, 3, 3, .315, 46, 8, 95, 2718, 3.562, .134, .017, .392, .110, .110, 6
