2014, PIT, NL, 89, 312, 277, 50, 65, 9, 0, 7, 33, 30, 59, 14, 5, 0, .235, .307, .343, .650, 
2015, PIT, NL, 153, 652, 593, 83, 152, 35, 6, 9, 52, 55, 121, 27, 10, 1, .256, .320, .381, .701, 
2016, PIT, NL, 144, 587, 527, 79, 136, 34, 4, 22, 86, 53, 119, 17, 6, 0, .258, .323, .463, .786, 
2017, PIT, NL, 108, 411, 379, 39, 95, 20, 0, 11, 35, 27, 60, 8, 1, 3, .251, .305, .391, .695, 
2018, PIT, NL, 130, 535, 461, 75, 117, 32, 6, 23, 81, 61, 117, 12, 2, 3, .254, .340, .499, .839, 
2019, PIT, NL, 42, 167, 153, 23, 37, 8, 1, 6, 17, 12, 49, 3, 1, 1, .242, .301, .425, .726, 
2020, PIT, NL, 26, 92, 83, 7, 11, 3, 0, 5, 13, 8, 37, 2, 0, 0, .133, .207, .349, .556, 
7 Seasons, 692, 2756, 2473, 356, 613, 141, 17, 83, 317, 246, 562, 83, 25, 8, .248, .316, .419, .735, 
2014, PIT, NL, 312, 95, 111, 2, 2, .272, 16, 1, 34, 1277, 4.093, .189, .022, .508, .108, .108, 0, 
2015, PIT, NL, 652, 226, 194, 1, 2, .308, 50, 5, 59, 2528, 3.877, .186, .014, .455, .125, .125, 1, 
2016, PIT, NL, 587, 244, 253, 1, 6, .291, 60, 13, 110, 2401, 4.090, .203, .037, .445, .205, .205, 0, 
2017, PIT, NL, 411, 148, 173, 0, 1, .272, 31, 5, 58, 1544, 3.757, .146, .027, .450, .140, .140, 0, 
2018, PIT, NL, 535, 230, 167, 0, 7, .287, 61, 11, 72, 2213, 4.136, .219, .043, .521, .245, .245, 0, 
2019, PIT, NL, 167, 65, 54, 0, 0, .316, 15, 4, 24, 679, 4.066, .293, .036, .245, .183, .183, 0, 
2020, PIT, NL, 92, 29, 33, 0, 1, .143, 8, 0, 5, 391, 4.250, .402, .054, .216, .217, .217, 0, 
2756, 1037, 985, 4, 19, .287, 241, 39, 362, 11033, 4.003, .204, .030, .438, .171, .171, 1, 
