2014, PIT, NL, 89, 312, 277, 50, 65, 9, 0, 7, 33, 30, 59, 14, 5, 0, .235, .307, .343, .650, 312, 95, 111, 2, 2, .272, 16, 1, 34, 1277, 4.093, .189, .022, .508, .108, .108, 0, 
2015, PIT, NL, 153, 652, 593, 83, 152, 35, 6, 9, 52, 55, 121, 27, 10, 1, .256, .320, .381, .701, 652, 226, 194, 1, 2, .308, 50, 5, 59, 2528, 3.877, .186, .014, .455, .125, .125, 1, 
2016, PIT, NL, 144, 587, 527, 79, 136, 34, 4, 22, 86, 53, 119, 17, 6, 0, .258, .323, .463, .786, 587, 244, 253, 1, 6, .291, 60, 13, 110, 2401, 4.090, .203, .037, .445, .205, .205, 0, 
2017, PIT, NL, 108, 411, 379, 39, 95, 20, 0, 11, 35, 27, 60, 8, 1, 3, .251, .305, .391, .695, 411, 148, 173, 0, 1, .272, 31, 5, 58, 1544, 3.757, .146, .027, .450, .140, .140, 0, 
2018, PIT, NL, 130, 535, 461, 75, 117, 32, 6, 23, 81, 61, 117, 12, 2, 3, .254, .340, .499, .839, 535, 230, 167, 0, 7, .287, 61, 11, 72, 2213, 4.136, .219, .043, .521, .245, .245, 0, 
2019, PIT, NL, 42, 167, 153, 23, 37, 8, 1, 6, 17, 12, 49, 3, 1, 1, .242, .301, .425, .726, 167, 65, 54, 0, 0, .316, 15, 4, 24, 679, 4.066, .293, .036, .245, .183, .183, 0, 
2020, PIT, NL, 31, 110, 100, 8, 15, 5, 0, 5, 15, 8, 46, 2, 0, 0, .150, .209, .350, .559, 110, 35, 44, 0, 2, .196, 10, 0, 8, 473, 4.300, .418, .045, .174, .200, .200, 0, 
7 Seasons, 697, 2774, 2490, 357, 617, 143, 17, 83, 319, 246, 571, 83, 25, 8, .248, .315, .419, .734, 2774, 1043, 996, 4, 20, .288, 243, 39, 365, 11115, 4.007, .206, .030, .431, .171, .171, 1, 
