Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2016, 2 Teams, 21, 24, 22, 1, 5, 1, 0, 0, 1, 2, 7, 0, 0, 0, .227, .292, .273, .564, 75, 213, 177, 27, 49, 8, 0, 4, 24, 22, 61, 1, 2, 4, .277, .362, .390, .752
2016, ARI, NL, 8, 11, 9, 0, 0, 0, 0, 0, 0, 2, 5, 0, 0, 0, .000, .182, .000, .182, 18, 33, 29, 4, 8, 3, 0, 0, 3, 2, 8, 0, 0, 1, .276, .333, .379, .713
2016, SEA, AL, 13, 13, 13, 1, 5, 1, 0, 0, 1, 0, 2, 0, 0, 0, .385, .385, .462, .846, 288, 38, 68, 14, 0, 5, 29, 32, 95, 1, 2, 5, .236, .318, .337, .655
2017, 3 Teams, 35, 66, 60, 6, 6, 2, 0, 1, 1, 6, 19, 0, 0, 0, .100, .182, .183, .365, 6, 12, 0, 0, .333, 1, 2, 5, 101, 4.208, .292, .000, .286, .045, .045, 0
2017, SEA, AL, 16, 34, 30, 3, 2, 0, 0, 1, 1, 4, 9, 0, 0, 0, .067, .176, .167, .343, 11, 0, 2, 0, 0, .000, 0, 1, 1, 53, 4.818, .455, .000, .400, .000, .000, 0
2017, LAD, NL, 4, 5, 5, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, .000, .000, .000, .000, 13, 6, 10, 0, 0, .455, 1, 1, 4, 48, 3.692, .154, .000, .---, .077, .077, 0
2017, CHC, NL, 15, 27, 25, 3, 4, 2, 0, 0, 0, 2, 8, 0, 0, 0, .160, .222, .240, .462, 11, 31, 0, 0, .125, 3, 1, 7, 267, 4.045, .288, .015, .316, .083, .083, 0
2018, CHC, NL, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, .---, .---, .---, .000, 34, 5, 17, 0, 0, .050, 1, 0, 2, 149, 4.382, .265, .029, .444, .100, .100, 0
