2018, OAK, AL, 7, 6, 5, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 0, .200, .333, .400, .733, 
2019, 2 Teams, 11, 30, 25, 3, 4, 0, 0, 2, 2, 4, 7, 0, 0, 1, .160, .300, .400, .700, 
2019, OAK, AL, 10, 28, 23, 3, 4, 0, 0, 2, 2, 4, 6, 0, 0, 1, .174, .321, .435, .756, 
2019, TOR, AL, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, .000, .000, .000, .000, 
2020, CLE, AL, 7, 23, 20, 1, 1, 0, 0, 0, 2, 2, 9, 0, 0, 0, .050, .136, .050, .186, 
3 Seasons, 24, 57, 48, 4, 6, 1, 0, 2, 4, 7, 16, 0, 0, 1, .125, .250, .271, .521, 
2018, OAK, AL, 6, 2, 3, 0, 0, .333, 1, 0, 0, 25, 4.167, .333, .000, .500, .200, .200, 0, 
2019, 2 Teams, 30, 10, 11, 0, 0, .125, 134, 
2019, OAK, AL, 28, 10, 11, 0, 0, .133, 2, 0, 3, 125, 4.464, .214, .071, .667, .261, .261, 0, 
2019, TOR, AL, 2, 0, 0, 0, 0, .000, 0, 0, 0, 9, 4.500, .500, .000, .---, .000, .000, 0, 
2020, CLE, AL, 23, 1, 8, 1, 0, .091, 0, 0, 3, 99, 4.304, .391, .000, .222, .000, .000, 0, 
57, 13, 20, 1, 0, .133, 3, 0, 6, 242, 4.246, .281, .035, .438, .146, .146, 0, 
