Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2017, CLE, AL, 25, 39, 35, 7, 8, 1, 0, 1, 6, 2, 8, 1, 0, 1, .229, .282, .343, .625, 12, 22, 0, 1, .259, 2, 0, 6, 146, 3.744, .205, .026, .250, .114, .114, 0
2018, CLE, AL, 91, 291, 265, 36, 68, 11, 3, 2, 20, 14, 58, 21, 4, 7, .257, .310, .343, .654, 91, 116, 4, 1, .320, 16, 5, 44, 1127, 3.873, .199, .007, .241, .087, .087, 2
2019, CLE, AL, 89, 256, 231, 30, 53, 9, 3, 4, 27, 11, 53, 8, 2, 9, .229, .290, .346, .636, 80, 116, 4, 1, .280, 16, 3, 31, 969, 3.785, .207, .016, .208, .117, .117, 0
2020, 2 Teams, 16, 32, 26, 4, 4, 1, 0, 1, 4, 3, 10, 2, 0, 2, .154, .281, .308, .589, 14, 0, 1, .188, 122
2020, CLE, AL, 15, 28, 25, 3, 4, 1, 0, 1, 4, 1, 9, 1, 0, 1, .160, .214, .320, .534, 8, 14, 0, 1, .188, 2, 0, 4, 110, 3.929, .321, .036, .111, .160, .160, 0
2020, SD, NL, 1, 4, 1, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, .000, .750, .000, .750, 0, 0, 0, 0, .---, 0, 0, 0, 12, 3.000, .250, .000, 2.000, .000, .000, 0
4 Seasons, 221, 618, 557, 77, 133, 22, 6, 8, 57, 30, 129, 32, 6, 19, .239, .298, .343, .641, 618, 191, 268, 8, 4, .295, 36, 8, 85, 2364, 3.825, .209, .013, .233, .104, .104, 2
