2018, SD, NL, 87, 285, 261, 36, 73, 9, 0, 16, 31, 24, 80, 0, 0, 0, .280, .340, .498, .838, 
2019, 2 Teams, 150, 548, 494, 69, 123, 19, 0, 37, 81, 47, 156, 0, 0, 0, .249, .310, .512, .822, 
2019, CLE, AL, 51, 194, 173, 26, 41, 10, 0, 10, 35, 18, 63, 0, 0, 0, .237, .304, .468, .772, 
2019, SD, NL, 99, 354, 321, 43, 82, 9, 0, 27, 46, 29, 93, 0, 0, 0, .255, .314, .536, .849, 
2020, CLE, AL, 27, 105, 95, 15, 29, 3, 0, 6, 18, 8, 29, 0, 0, 1, .305, .362, .526, .888, 
3 Seasons, 263, 938, 850, 120, 225, 31, 0, 59, 130, 79, 265, 0, 0, 1, .265, .325, .509, .835, 
2018, SD, NL, 285, 130, 97, 0, 0, .345, 25, 5, 20, 1160, 4.070, .281, .056, .300, .218, .218, 1, 
2019, 2 Teams, 548, 253, 202, 0, 7, .279, 2119, 
2019, CLE, AL, 194, 81, 79, 0, 3, .301, 20, 3, 18, 786, 4.052, .325, .052, .286, .231, .231, 0, 
2019, SD, NL, 354, 172, 123, 0, 4, .268, 36, 12, 40, 1333, 3.766, .263, .076, .312, .280, .280, 0, 
2020, CLE, AL, 105, 50, 35, 0, 1, .377, 9, 2, 17, 418, 3.981, .276, .057, .276, .221, .221, 0, 
938, 433, 334, 0, 8, .311, 90, 22, 95, 3696, 3.940, .283, .063, .298, .245, .245, 1, 
