Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2019, SD, NL, 94, 279, 253, 29, 63, 15, 0, 8, 32, 25, 64, 1, 1, 0, .249, .315, .403, .719, 102, 93, 0, 1, .302, 23, 4, 40, 1154, 4.136, .229, .029, .391, .154, .154, 0
2020, 2 Teams, 28, 70, 66, 7, 15, 0, 1, 1, 6, 2, 8, 1, 0, 1, .227, .261, .303, .564, 32, 0, 0, .246, 260
2020, CLE, AL, 10, 32, 30, 3, 5, 0, 0, 0, 2, 1, 4, 0, 0, 0, .167, .194, .167, .360, 5, 11, 0, 0, .192, 0, 0, 6, 112, 3.500, .125, .000, .250, .000, .000, 0
2020, SD, NL, 18, 38, 36, 4, 10, 0, 1, 1, 4, 1, 4, 1, 0, 1, .278, .316, .417, .732, 15, 21, 0, 0, .290, 2, 2, 8, 148, 3.895, .105, .026, .250, .139, .139, 0
2 Seasons, 121, 346, 317, 36, 78, 15, 1, 9, 38, 26, 72, 2, 1, 1, .246, .304, .385, .689, 346, 122, 124, 0, 1, .291, 25, 6, 54, 1397, 4.038, .208, .026, .361, .139, .139, 0
