Season, Tm, LG, G, PA, AB, R, H, 2B, 3B, HR, RBI, BB, SO, SB, CS, HBP, AVG, OBP, SLG, OPS, TB, LOB, SAC, SF, BABIP, XBH, GIDP, GIDPO, NP, P/PA, K/PA, HR/PA, BB/K, ISO, ROE, WO
2015, TEX, AL, 121, 492, 425, 83, 111, 22, 10, 2, 37, 53, 101, 25, 8, 3, .261, .344, .374, .718, 159, 117, 7, 4, .334, 34, 1, 61, 1923, 3.909, .205, .004, .525, .113, .113, 0
2016, TEX, AL, 74, 203, 182, 36, 38, 7, 0, 4, 13, 15, 54, 8, 3, 2, .209, .275, .313, .588, 57, 63, 3, 1, .272, 11, 1, 22, 830, 4.089, .266, .020, .278, .104, .104, 0
2017, TEX, AL, 120, 440, 376, 75, 101, 15, 2, 6, 22, 44, 109, 29, 8, 3, .269, .347, .367, .714, 138, 117, 13, 4, .358, 23, 2, 51, 1814, 4.123, .248, .014, .404, .098, .098, 1
2018, TEX, AL, 106, 393, 334, 52, 72, 14, 1, 2, 22, 43, 83, 20, 4, 3, .216, .310, .281, .591, 94, 117, 12, 1, .280, 17, 1, 48, 1574, 4.005, .211, .005, .518, .066, .066, 0
2019, TEX, AL, 118, 408, 357, 42, 89, 15, 4, 4, 32, 38, 100, 24, 6, 3, .249, .325, .347, .672, 124, 124, 8, 2, .333, 23, 8, 48, 1669, 4.091, .245, .010, .380, .098, .098, 1
2020, CLE, AL, 24, 81, 73, 5, 19, 1, 1, 0, 4, 6, 20, 2, 2, 0, .260, .316, .301, .618, 22, 31, 2, 0, .358, 2, 0, 8, 299, 3.691, .247, .000, .300, .041, .041, 0
6 Seasons, 562, 2014, 1744, 293, 430, 74, 18, 18, 130, 199, 466, 108, 31, 14, .247, .327, .341, .667, 2014, 594, 568, 45, 12, .324, 110, 13, 238, 8097, 4.020, .231, .009, .427, .094, .094, 2
